sub_id,start,end,n_points,duration,amplitude,mean_speed,max_speed,mean_press,std_press,mean_curvature,beta,ellipse,beta_A,beta_a,beta_b,beta_t0,beta_t1,ell_a,ell_angle_rad,ell_b,ell_ecc,ell_xc,ell_yc,ell_success,beta_success
47,488,500,13,91.0,168.0042988867978,1.8304968279780836,2.198742167736185,403.84615384615387,30.11601499160138,0.0,"{'A': 2.2995622813178493, 't0': 3666.9000000000005, 't1': 3758.4999999999995, 'a': 0.10710517485093149, 'b': 0.10000000000000002}","{'xc': 4155.968334261126, 'yc': -581.1939958409413, 'a': nan, 'b': 465.31627469297416, 'angle_rad': 0.04364883876990489, 'ecc': 0.0}",2.2995622813178493,0.10710517485093149,0.10000000000000002,3666.9000000000005,3758.4999999999995,,0.04364883876990489,465.31627469297416,0.0,4155.968334261126,-581.1939958409413,True,True
48,501,508,8,53.0,109.37448412576725,2.0628432189254555,2.333333333333355,576.25,35.033657286345985,0.0,"{'A': 2.597632225396937, 't0': 3764.9000000000005, 't1': 3818.4999999999995, 'a': 0.10000000042281548, 'b': 0.10000000000000016}","{'xc': 1895.600289075063, 'yc': -273.2075731717732, 'a': 154.5283859338239, 'b': nan, 'angle_rad': 1.4182741494766913, 'ecc': 0.0}",2.597632225396937,0.10000000042281548,0.10000000000000016,3764.9000000000005,3818.4999999999995,154.5283859338239,1.4182741494766913,,0.0,1895.600289075063,-273.2075731717732,True,True
49,509,516,8,53.0,100.32890355669656,1.9433675281730398,2.168628102235372,610.0,7.171371656006362,0.0,"{'A': 2.4625311957078746, 't0': 3824.9000000000005, 't1': 3878.4999999999995, 'a': 0.10000000000000002, 'b': 0.1096585688247773}",,2.4625311957078746,0.10000000000000002,0.1096585688247773,3824.9000000000005,3878.4999999999995,,,,,,,False,True
50,517,525,9,61.0,121.05875524811145,1.9942875522107524,2.262280670518076,626.1111111111111,11.962905629950908,0.0,"{'A': 2.5037511170465527, 't0': 3884.9000000000005, 't1': 3946.4999999999995, 'a': 0.10000000000000002, 'b': 0.10000000739438666}","{'xc': 3742.190603216345, 'yc': -537.9856898592019, 'a': 4236.214200389104, 'b': nan, 'angle_rad': -0.4761245575818522, 'ecc': 0.0}",2.5037511170465527,0.10000000000000002,0.10000000739438666,3884.9000000000005,3946.4999999999995,4236.214200389104,-0.4761245575818522,,0.0,3742.190603216345,-537.9856898592019,True,True
51,526,533,8,53.0,85.07513019547956,1.6526235936020577,1.9029753526369788,654.25,9.130013299943371,0.0,"{'A': 2.077050260359869, 't0': 3952.9000000000005, 't1': 4006.4999999999995, 'a': 0.10000000000000002, 'b': 0.1052306106299107}","{'xc': 3664.8249853281413, 'yc': -522.0949950985145, 'a': nan, 'b': 2849.786293651988, 'angle_rad': 1.1264057337134117, 'ecc': 0.0}",2.077050260359869,0.10000000000000002,0.1052306106299107,3952.9000000000005,4006.4999999999995,,1.1264057337134117,2849.786293651988,0.0,3664.8249853281413,-522.0949950985145,True,True
52,534,541,8,53.0,88.39620404117404,1.6829614094042478,1.8522524132168467,669.5,3.6645015252516173,0.0,"{'A': 2.116082511358187, 't0': 4012.9000000000005, 't1': 4066.4999999999995, 'a': 0.10000000000000563, 'b': 0.10000000311236952}","{'xc': 3583.831940818639, 'yc': -550.3812833488338, 'a': nan, 'b': 2383.340749325395, 'angle_rad': 0.9710655382149205, 'ecc': 0.0}",2.116082511358187,0.10000000000000563,0.10000000311236952,4012.9000000000005,4066.4999999999995,,0.9710655382149205,2383.340749325395,0.0,3583.831940818639,-550.3812833488338,True,True
53,542,551,10,68.0,107.08771067577156,1.599979817440732,1.7925266880684507,680.2,12.299954832798733,0.0,"{'A': 2.007529400115492, 't0': 4072.9000000000005, 't1': 4141.499999999999, 'a': 0.10000000000000002, 'b': 0.10736380096757432}","{'xc': 3511.6147648595907, 'yc': 2069.222728869368, 'a': nan, 'b': 8787.516639520034, 'angle_rad': 0.8533801716545898, 'ecc': 0.0}",2.007529400115492,0.10000000000000002,0.10736380096757432,4072.9000000000005,4141.499999999999,,0.8533801716545898,8787.516639520034,0.0,3511.6147648595907,2069.222728869368,True,True
54,552,566,15,106.0,165.6720321062739,1.5733664456402918,1.783013831128479,726.7333333333333,16.280868117722303,0.0,"{'A': 1.9440639910246122, 't0': 4147.900000000001, 't1': 4254.499999999999, 'a': 0.10000001074460205, 'b': 0.10000000000812391}","{'xc': 3429.64959335258, 'yc': -336.3330238994868, 'a': 4321.414605672301, 'b': nan, 'angle_rad': -0.7922876011960646, 'ecc': 0.0}",1.9440639910246122,0.10000001074460205,0.10000000000812391,4147.900000000001,4254.499999999999,4321.414605672301,-0.7922876011960646,,0.0,3429.64959335258,-336.3330238994868,True,True
55,567,574,8,53.0,92.49444427760095,1.7525193955853768,2.045403009039479,748.0,7.708992893275452,0.0,"{'A': 2.201197716521753, 't0': 4260.900000000001, 't1': 4314.499999999999, 'a': 0.1000000013661957, 'b': 0.10000000000000003}","{'xc': 3363.5701718612336, 'yc': -129.4210221240575, 'a': 1327.7314988169958, 'b': nan, 'angle_rad': -0.6982794412741885, 'ecc': 0.0}",2.201197716521753,0.1000000013661957,0.10000000000000003,4260.900000000001,4314.499999999999,1327.7314988169958,-0.6982794412741885,,0.0,3363.5701718612336,-129.4210221240575,True,True
56,575,589,15,106.0,212.6731973918878,2.0227124064883357,2.3035022137995855,753.9333333333333,8.344944292090585,0.0,"{'A': 2.494442206220177, 't0': 4320.900000000001, 't1': 4427.499999999999, 'a': 0.1000000000268492, 'b': 0.1000000000048067}","{'xc': 3355.630836510084, 'yc': 90.63348066417748, 'a': 5380.96316567117, 'b': nan, 'angle_rad': 1.2902282244159031, 'ecc': 0.0}",2.494442206220177,0.1000000000268492,0.1000000000048067,4320.900000000001,4427.499999999999,5380.96316567117,1.2902282244159031,,0.0,3355.630836510084,90.63348066417748,True,True
57,590,603,14,98.0,205.690436227734,2.1292400801949127,2.518412918509966,759.7142857142857,9.498409352085233,0.0,"{'A': 2.6393329704470787, 't0': 4433.900000000001, 't1': 4532.499999999999, 'a': 0.10000000000000002, 'b': 0.10000000928531741}","{'xc': 3398.887062388759, 'yc': 295.492554815351, 'a': 2160.88385826552, 'b': nan, 'angle_rad': 0.7025576475485373, 'ecc': 0.0}",2.6393329704470787,0.10000000000000002,0.10000000928531741,4433.900000000001,4532.499999999999,2160.88385826552,0.7025576475485373,,0.0,3398.887062388759,295.492554815351,True,True
58,604,611,8,53.0,106.23924782196903,2.034746487505099,2.2637836807627973,762.25,5.548487567410986,0.0,"{'A': 2.5532654098514875, 't0': 4538.900000000001, 't1': 4592.499999999999, 'a': 0.10000000000000002, 'b': 0.10000000103342267}","{'xc': 3448.0319225046046, 'yc': 602.0275068634894, 'a': 2677.44245889559, 'b': nan, 'angle_rad': 0.8010442555226007, 'ecc': 0.0}",2.5532654098514875,0.10000000000000002,0.10000000103342267,4538.900000000001,4592.499999999999,2677.44245889559,0.8010442555226007,,0.0,3448.0319225046046,602.0275068634894,True,True
59,612,622,11,76.0,175.608149646371,2.305167624672836,2.7272040120526286,776.6363636363636,9.200790479874295,0.0,"{'A': 2.876022247851053, 't0': 4598.900000000001, 't1': 4675.499999999999, 'a': 0.10000012480097305, 'b': 0.10000000000000002}","{'xc': 3525.540484471647, 'yc': 699.3383794487844, 'a': 5390.72238724569, 'b': nan, 'angle_rad': 0.9482544313880191, 'ecc': 0.0}",2.876022247851053,0.10000012480097305,0.10000000000000002,4598.900000000001,4675.499999999999,5390.72238724569,0.9482544313880191,,0.0,3525.540484471647,699.3383794487844,True,True
60,623,634,12,83.0,206.34652623412111,2.519604635896538,2.7470866860677985,756.6666666666666,24.10331298742347,0.0,"{'A': 3.1259153966900035, 't0': 4681.900000000001, 't1': 4765.499999999999, 'a': 0.10000000000225098, 'b': 0.10000000025848382}","{'xc': 2883.5247257766355, 'yc': 426.22644592527075, 'a': 4292.492529263883, 'b': nan, 'angle_rad': 0.33581156598483275, 'ecc': 0.0}",3.1259153966900035,0.10000000000225098,0.10000000025848382,4681.900000000001,4765.499999999999,4292.492529263883,0.33581156598483275,,0.0,2883.5247257766355,426.22644592527075,True,True
61,635,642,8,53.0,131.4373530537563,2.50523479655354,2.710523708715754,707.5,9.486832980505138,0.0,"{'A': 3.1394503329870354, 't0': 4771.900000000001, 't1': 4825.499999999999, 'a': 0.10000000001217771, 'b': 0.10000000003094242}","{'xc': 3016.2617887610536, 'yc': 622.8459025011149, 'a': nan, 'b': 3684.002353102663, 'angle_rad': -1.3276314774430256, 'ecc': 0.0}",3.1394503329870354,0.10000000001217771,0.10000000003094242,4771.900000000001,4825.499999999999,,-1.3276314774430256,3684.002353102663,0.0,3016.2617887610536,622.8459025011149,True,True
62,643,651,9,61.0,160.17941329785313,2.6528025357496228,2.9047619047619038,704.3333333333334,10.488088481701515,0.0,"{'A': 3.3167166955745913, 't0': 4831.900000000001, 't1': 4893.499999999999, 'a': 0.10000000000000513, 'b': 0.10000000009586094}","{'xc': 4095.6657544137524, 'yc': 908.384811998468, 'a': 4269.29207148908, 'b': nan, 'angle_rad': 0.38485025718714816, 'ecc': 0.0}",3.3167166955745913,0.10000000000000513,0.10000000009586094,4831.900000000001,4893.499999999999,4269.29207148908,0.38485025718714816,,0.0,4095.6657544137524,908.384811998468,True,True
63,652,659,8,53.0,123.00180667146498,2.385136808421531,2.7635463101994326,713.25,14.868470956067695,0.0,"{'A': 3.0127736420270987, 't0': 4899.900000000001, 't1': 4953.499999999999, 'a': 0.10000000000000002, 'b': 0.10962716041010691}","{'xc': 1939.1482412983305, 'yc': 251.72651423416107, 'a': 472.7748981015438, 'b': nan, 'angle_rad': -1.3583775592382694, 'ecc': 0.0}",3.0127736420270987,0.10000000000000002,0.10962716041010691,4899.900000000001,4953.499999999999,472.7748981015438,-1.3583775592382694,,0.0,1939.1482412983305,251.72651423416107,True,True
64,660,669,10,68.0,152.0325257597501,2.2571859712382816,2.5053231310410813,743.6,7.947046970765653,0.0,"{'A': 2.810744090509802, 't0': 4959.900000000001, 't1': 5028.499999999999, 'a': 0.10000000000000296, 'b': 0.10000000000000475}","{'xc': 2198.1561527120657, 'yc': 286.77853731640204, 'a': nan, 'b': 789.3567218525279, 'angle_rad': -1.3788075220238125, 'ecc': 0.0}",2.810744090509802,0.10000000000000296,0.10000000000000475,4959.900000000001,5028.499999999999,,-1.3788075220238125,789.3567218525279,0.0,2198.1561527120657,286.77853731640204,True,True
65,670,677,8,53.0,108.8184012216891,2.1043674572204125,2.3914056246646687,772.75,29.692471388263677,0.0,"{'A': 2.646938108057498, 't0': 5034.900000000001, 't1': 5088.499999999999, 'a': 0.10000000000000002, 'b': 0.10449453859145133}","{'xc': 4436.720436932207, 'yc': 679.9915691696119, 'a': 1115.31776474351, 'b': nan, 'angle_rad': 1.3603824803728461, 'ecc': 0.0}",2.646938108057498,0.10000000000000002,0.10449453859145133,5034.900000000001,5088.499999999999,1115.31776474351,1.3603824803728461,,0.0,4436.720436932207,679.9915691696119,True,True
66,678,686,9,61.0,106.77546534667971,1.7832757192055848,1.9633836312464603,856.5555555555555,43.39098728742846,0.0,"{'A': 2.2220032936195606, 't0': 5094.900000000001, 't1': 5156.499999999999, 'a': 0.10000000000011439, 'b': 0.10000001797722584}","{'xc': 1755.6424469500369, 'yc': 146.46941569787253, 'a': 385.5161469669545, 'b': nan, 'angle_rad': -1.3807209251259513, 'ecc': 0.0}",2.2220032936195606,0.10000000000011439,0.10000001797722584,5094.900000000001,5156.499999999999,385.5161469669545,-1.3807209251259513,,0.0,1755.6424469500369,146.46941569787253,True,True
67,687,694,8,53.0,78.51185331598708,1.5461732337272964,1.8325601337994568,973.5,15.775206586829311,0.0,"{'A': 1.999007178221414, 't0': 5162.900000000001, 't1': 5216.499999999999, 'a': 0.10000000000000002, 'b': 0.13267570549159347}","{'xc': 2318.958234696698, 'yc': 349.2680831938502, 'a': nan, 'b': 1909.5998030352205, 'angle_rad': -1.4137830269765188, 'ecc': 0.0}",1.999007178221414,0.10000000000000002,0.13267570549159347,5162.900000000001,5216.499999999999,,-1.4137830269765188,1909.5998030352205,0.0,2318.958234696698,349.2680831938502,True,True
68,695,704,10,68.0,99.57967217816625,1.4811514432837738,1.7036708399998302,1113.0,74.86877408728778,0.0,"{'A': 1.854019885520772, 't0': 5222.900000000001, 't1': 5291.499999999999, 'a': 0.10000000000000002, 'b': 0.10171071714773305}","{'xc': 1655.7669132645542, 'yc': 82.48989960201312, 'a': nan, 'b': 4289.74754802269, 'angle_rad': -1.412397822311768, 'ecc': 0.0}",1.854019885520772,0.10000000000000002,0.10171071714773305,5222.900000000001,5291.499999999999,,-1.412397822311768,4289.74754802269,0.0,1655.7669132645542,82.48989960201312,True,True
69,705,719,15,106.0,178.83077040723288,1.6781820993283885,2.0342866060279863,1184.6,24.014281465113925,0.0,"{'A': 2.097852502127952, 't0': 5297.900000000001, 't1': 5404.499999999999, 'a': 0.10797885464198984, 'b': 0.10000000000000002}","{'xc': 4752.417853509485, 'yc': 840.8166492197015, 'a': nan, 'b': 4573.54281896864, 'angle_rad': 0.7861339356638769, 'ecc': 0.0}",2.097852502127952,0.10797885464198984,0.10000000000000002,5297.900000000001,5404.499999999999,,0.7861339356638769,4573.54281896864,0.0,4752.417853509485,840.8166492197015,True,True
70,720,727,8,53.0,96.21561434842289,1.8325282107027054,1.9668453741012824,1150.5,27.892651361962706,0.0,"{'A': 2.2979532380928682, 't0': 5410.900000000001, 't1': 5464.499999999999, 'a': 0.1000000000003443, 'b': 0.10000000000134072}",,2.2979532380928682,0.1000000000003443,0.10000000000134072,5410.900000000001,5464.499999999999,,,,,,,False,True
71,728,739,12,83.0,161.70789852213295,1.971189086425885,2.2401206640645825,1132.5,17.459042981165428,0.0,"{'A': 2.443083331781941, 't0': 5470.900000000001, 't1': 5554.499999999999, 'a': 0.10000000000000002, 'b': 0.10000007924313688}","{'xc': 4725.94736408876, 'yc': 479.86612104997863, 'a': 1949.8086581900652, 'b': nan, 'angle_rad': 0.9327534636714129, 'ecc': 0.0}",2.443083331781941,0.10000000000000002,0.10000007924313688,5470.900000000001,5554.499999999999,1949.8086581900652,0.9327534636714129,,0.0,4725.94736408876,479.86612104997863,True,True
72,740,748,9,61.0,131.24023773218335,2.1463194391328546,2.451340509758821,1057.2222222222222,18.746851587518485,0.0,"{'A': 2.693491261449207, 't0': 5560.900000000001, 't1': 5622.499999999999, 'a': 0.10000000000648317, 'b': 0.10000000000000095}","{'xc': 4812.907773265635, 'yc': 11090.850352309615, 'a': nan, 'b': 12703.704276121125, 'angle_rad': 0.681725423143651, 'ecc': 0.0}",2.693491261449207,0.10000000000648317,0.10000000000000095,5560.900000000001,5622.499999999999,,0.681725423143651,12703.704276121125,0.0,4812.907773265635,11090.850352309615,True,True
73,749,758,10,68.0,156.69538743831754,2.3143913229327717,2.6666666666666665,1029.0,13.9204086785474,0.0,"{'A': 2.895233384783046, 't0': 5628.900000000001, 't1': 5697.499999999999, 'a': 0.10000000000001229, 'b': 0.10000004534628154}","{'xc': 4825.704532474001, 'yc': -104.47851213010763, 'a': nan, 'b': 1320.8227717928933, 'angle_rad': 0.775595112661238, 'ecc': 0.0}",2.895233384783046,0.10000000000001229,0.10000004534628154,5628.900000000001,5697.499999999999,,0.775595112661238,1320.8227717928933,0.0,4825.704532474001,-104.47851213010763,True,True
74,759,768,10,68.0,156.57337647959892,2.3167183800108164,2.6734607328796525,995.6,18.57238092796218,0.0,"{'A': 2.8982386087230574, 't0': 5703.900000000001, 't1': 5772.499999999999, 'a': 0.10000000000007055, 'b': 0.10000000968191292}","{'xc': 4835.634804405439, 'yc': -242.13229007498146, 'a': 1293.8739317434317, 'b': nan, 'angle_rad': -0.7724423522313839, 'ecc': 0.0}",2.8982386087230574,0.10000000000007055,0.10000000968191292,5703.900000000001,5772.499999999999,1293.8739317434317,-0.7724423522313839,,0.0,4835.634804405439,-242.13229007498146,True,True
75,769,777,9,61.0,124.8256561947281,2.0763475157688562,2.345449591623772,967.6666666666666,16.24807680927192,0.0,"{'A': 2.618291459928003, 't0': 5778.900000000001, 't1': 5840.499999999999, 'a': 0.10000000000000002, 'b': 0.10779770073924365}","{'xc': 4830.860346087153, 'yc': -421.4025878988395, 'a': 685.1846771715186, 'b': nan, 'angle_rad': -0.8390809357949347, 'ecc': 0.0}",2.618291459928003,0.10000000000000002,0.10779770073924365,5778.900000000001,5840.499999999999,685.1846771715186,-0.8390809357949347,,0.0,4830.860346087153,-421.4025878988395,True,True
76,778,787,10,68.0,110.5642095998722,1.6770013738945586,2.0630646688032575,1003.0,20.154955277107966,0.0,"{'A': 2.4163525234040324, 't0': 5846.900000000001, 't1': 5915.499999999999, 'a': 0.10000000000000002, 'b': 0.25255058923428014}","{'xc': 1288.5256883934928, 'yc': -6.65295163134131, 'a': nan, 'b': 6306.176161747955, 'angle_rad': 1.4626187106092605, 'ecc': 0.0}",2.4163525234040324,0.10000000000000002,0.25255058923428014,5846.900000000001,5915.499999999999,,1.4626187106092605,6306.176161747955,0.0,1288.5256883934928,-6.65295163134131,True,True
77,788,795,8,53.0,70.16963572498993,1.3288352953861593,1.5503638662951809,965.75,11.510864433221338,0.0,"{'A': 1.6678628094317163, 't0': 5921.900000000001, 't1': 5975.499999999999, 'a': 0.10000000006663586, 'b': 0.10000000000000002}",,1.6678628094317163,0.10000000006663586,0.10000000000000002,5921.900000000001,5975.499999999999,,,,,,,False,True
78,796,803,8,53.0,99.53503012619358,1.8564065670146725,2.1717627144745517,942.5,16.92842073471204,0.0,"{'A': 2.34417143784822, 't0': 5981.900000000001, 't1': 6035.499999999999, 'a': 0.10000000158761088, 'b': 0.10000000000000002}","{'xc': 2160.696720447444, 'yc': 71.75364958926622, 'a': nan, 'b': 3145.6086518183297, 'angle_rad': 1.3751212819896084, 'ecc': 0.0}",2.34417143784822,0.10000000158761088,0.10000000000000002,5981.900000000001,6035.499999999999,,1.3751212819896084,3145.6086518183297,0.0,2160.696720447444,71.75364958926622,True,True
79,804,814,11,76.0,140.8742544099369,1.88557243709352,2.1263917677872155,923.5454545454545,15.64840973622327,0.0,"{'A': 2.3501036017486348, 't0': 6041.900000000001, 't1': 6118.499999999999, 'a': 0.10000000000000002, 'b': 0.10450035867443018}","{'xc': 1813.2502748004283, 'yc': 196.06000269916507, 'a': nan, 'b': 3796.185829630224, 'angle_rad': 1.4027372062145333, 'ecc': 0.0}",2.3501036017486348,0.10000000000000002,0.10450035867443018,6041.900000000001,6118.499999999999,,1.4027372062145333,3796.185829630224,0.0,1813.2502748004283,196.06000269916507,True,True
80,815,822,8,53.0,81.07952200703322,1.5865532013821602,1.9195851781662836,907.5,9.957050624700928,0.0,"{'A': 2.094296378943993, 't0': 6124.900000000001, 't1': 6178.499999999999, 'a': 0.10000000000000002, 'b': 0.15346294963491489}","{'xc': 1984.0403429201708, 'yc': -227.9984483961521, 'a': 297.6088686810226, 'b': nan, 'angle_rad': 1.3830236026485023, 'ecc': 0.0}",2.094296378943993,0.10000000000000002,0.15346294963491489,6124.900000000001,6178.499999999999,297.6088686810226,1.3830236026485023,,0.0,1984.0403429201708,-227.9984483961521,True,True
81,823,830,8,53.0,76.29183733823983,1.4577474000804727,1.625337920559577,933.25,5.897941529526576,0.0,"{'A': 1.8186565234118917, 't0': 6184.900000000001, 't1': 6238.499999999999, 'a': 0.10000000002455545, 'b': 0.10000000000025784}","{'xc': 1895.7792735114642, 'yc': -295.65544375845207, 'a': 326.54420960382254, 'b': nan, 'angle_rad': 1.3873564490600994, 'ecc': 0.0}",1.8186565234118917,0.10000000002455545,0.10000000000025784,6184.900000000001,6238.499999999999,326.54420960382254,1.3873564490600994,,0.0,1895.7792735114642,-295.65544375845207,True,True
82,831,845,15,106.0,181.79995110621485,1.7281293870082328,2.0096140805722214,922.7333333333333,10.686885599159552,0.0,"{'A': 2.174862457012215, 't0': 6244.900000000001, 't1': 6351.499999999999, 'a': 0.10000000000000002, 'b': 0.11523643430569126}","{'xc': 4231.278321661811, 'yc': -875.2609367342902, 'a': nan, 'b': 6924.64664372564, 'angle_rad': -1.3769639938659397, 'ecc': 0.0}",2.174862457012215,0.10000000000000002,0.11523643430569126,6244.900000000001,6351.499999999999,,-1.3769639938659397,6924.64664372564,0.0,4231.278321661811,-875.2609367342902,True,True
83,846,853,8,53.0,84.38009243891639,1.6035509423792669,1.737932151513777,881.5,8.864052604279182,0.0,"{'A': 2.0103643781573632, 't0': 6357.900000000001, 't1': 6411.499999999999, 'a': 0.10000000000066517, 'b': 0.10000000000066363}","{'xc': 1751.4870432186926, 'yc': -358.50960298873787, 'a': 299.9924793370853, 'b': nan, 'angle_rad': 1.3665640048793901, 'ecc': 0.0}",2.0103643781573632,0.10000000000066517,0.10000000000066363,6357.900000000001,6411.499999999999,299.9924793370853,1.3665640048793901,,0.0,1751.4870432186926,-358.50960298873787,True,True
84,854,867,14,98.0,176.99780287399707,1.8248243017139512,2.1001025782094973,916.2857142857143,18.557306549540705,0.0,"{'A': 2.3058024551481506, 't0': 6417.900000000001, 't1': 6516.499999999999, 'a': 0.10000000000000002, 'b': 0.11964334363896967}","{'xc': 4960.411642504545, 'yc': -1047.8316960339903, 'a': nan, 'b': 4231.276455647842, 'angle_rad': 1.3593695051206178, 'ecc': 0.0}",2.3058024551481506,0.10000000000000002,0.11964334363896967,6417.900000000001,6516.499999999999,,1.3593695051206178,4231.276455647842,0.0,4960.411642504545,-1047.8316960339903,True,True
85,868,878,11,75.0,123.1160247715771,1.634881746432634,1.8226342103813957,923.7272727272727,6.8277508608751845,0.0,"{'A': 2.039522618386708, 't0': 6523.900000000001, 't1': 6599.499999999999, 'a': 0.10000007084396814, 'b': 0.10000000003464901}","{'xc': 3793.8072412072356, 'yc': -811.123229753987, 'a': 4138.251315859282, 'b': nan, 'angle_rad': -0.3707094718573605, 'ecc': 0.0}",2.039522618386708,0.10000007084396814,0.10000000003464901,6523.900000000001,6599.499999999999,4138.251315859282,-0.3707094718573605,,0.0,3793.8072412072356,-811.123229753987,True,True
86,879,888,10,68.0,127.75845264491187,1.8772898703576917,2.1322488740226575,900.4,8.002777295692066,0.0,"{'A': 2.34331862763212, 't0': 6605.900000000001, 't1': 6674.499999999999, 'a': 0.10000000851926215, 'b': 0.10000000000000069}","{'xc': 3663.642514187755, 'yc': -755.4763907522671, 'a': nan, 'b': 4023.907002007378, 'angle_rad': 1.202102379177798, 'ecc': 0.0}",2.34331862763212,0.10000000851926215,0.10000000000000069,6605.900000000001,6674.499999999999,,1.202102379177798,4023.907002007378,0.0,3663.642514187755,-755.4763907522671,True,True
87,889,896,8,53.0,106.35370755695875,2.0359516293200897,2.238601766389216,895.0,6.928203230275509,0.0,"{'A': 2.5545516386151434, 't0': 6680.900000000001, 't1': 6734.499999999999, 'a': 0.10000000000000078, 'b': 0.10000000440257187}","{'xc': 3579.5087940265917, 'yc': -718.6792704582958, 'a': nan, 'b': 3379.2685326906944, 'angle_rad': 1.1417960745555729, 'ecc': 0.0}",2.5545516386151434,0.10000000000000078,0.10000000440257187,6680.900000000001,6734.499999999999,,1.1417960745555729,3379.2685326906944,0.0,3579.5087940265917,-718.6792704582958,True,True
88,897,911,15,106.0,220.91954292104725,2.0985847266642255,2.428104530282255,894.6,5.816233439999758,0.0,"{'A': 2.596221535296937, 't0': 6740.900000000001, 't1': 6847.499999999999, 'a': 0.10000000001488261, 'b': 0.10000017297519409}","{'xc': 3467.744100509147, 'yc': -698.9956763393458, 'a': 4087.078982751713, 'b': nan, 'angle_rad': -0.5970756179584051, 'ecc': 0.0}",2.596221535296937,0.10000000001488261,0.10000017297519409,6740.900000000001,6847.499999999999,4087.078982751713,-0.5970756179584051,,0.0,3467.744100509147,-698.9956763393458,True,True
89,912,919,8,53.0,107.45593412081884,2.049939161099679,2.181139522018821,907.5,11.988089327089856,0.0,"{'A': 2.568008286222189, 't0': 6853.900000000001, 't1': 6907.499999999999, 'a': 0.10000000000004144, 'b': 0.10000000000334555}","{'xc': 3314.4289904893644, 'yc': -564.2947248961991, 'a': nan, 'b': 2330.03804248806, 'angle_rad': 0.9100212033636985, 'ecc': 0.0}",2.568008286222189,0.10000000000004144,0.10000000000334555,6853.900000000001,6907.499999999999,,0.9100212033636985,2330.03804248806,0.0,3314.4289904893644,-564.2947248961991,True,True
90,920,927,8,53.0,100.90094152187085,1.95951052137821,2.257765636405667,946.75,9.70640436589604,0.0,"{'A': 2.4920253810455857, 't0': 6913.900000000001, 't1': 6967.499999999999, 'a': 0.10000000000000002, 'b': 0.11569257522863048}","{'xc': 3184.9510250287412, 'yc': -249.38917956899087, 'a': nan, 'b': 1793.7544085573238, 'angle_rad': 0.9640761544355915, 'ecc': 0.0}",2.4920253810455857,0.10000000000000002,0.11569257522863048,6913.900000000001,6967.499999999999,,0.9640761544355915,1793.7544085573238,0.0,3184.9510250287412,-249.38917956899087,True,True
91,928,936,9,61.0,107.20126450332158,1.7884277110669815,1.9886298112210585,942.1111111111111,5.487359211051443,0.0,"{'A': 2.228919077810367, 't0': 6973.900000000001, 't1': 7035.499999999999, 'a': 0.10000000001186521, 'b': 0.10000038436100266}","{'xc': 3195.0843127808052, 'yc': 42.072984462514306, 'a': nan, 'b': 2238.9100745544683, 'angle_rad': 0.8240967068004127, 'ecc': 0.0}",2.228919077810367,0.10000000001186521,0.10000038436100266,6973.900000000001,7035.499999999999,,0.8240967068004127,2238.9100745544683,0.0,3195.0843127808052,42.072984462514306,True,True
92,937,944,8,53.0,98.08159868191382,1.8592549526284265,2.034286606027984,960.75,13.155661464610153,0.0,"{'A': 2.3299460160165295, 't0': 7041.900000000001, 't1': 7095.499999999999, 'a': 0.10000000044306143, 'b': 0.1000000000016434}","{'xc': 3165.338884964073, 'yc': -302.48834250648144, 'a': 3669.309989575879, 'b': nan, 'angle_rad': -0.9174065015824917, 'ecc': 0.0}",2.3299460160165295,0.10000000044306143,0.1000000000016434,7041.900000000001,7095.499999999999,3669.309989575879,-0.9174065015824917,,0.0,3165.338884964073,-302.48834250648144,True,True
93,945,952,8,53.0,103.48000343598329,1.9882027249072318,2.230483510215296,961.0,10.528871870107588,0.0,"{'A': 2.495886766233655, 't0': 7101.900000000001, 't1': 7155.499999999999, 'a': 0.10000000000000002, 'b': 0.10212095725850388}","{'xc': 3132.065211764906, 'yc': -246.67877116182905, 'a': 3735.134887424702, 'b': nan, 'angle_rad': -0.9236565365454252, 'ecc': 0.0}",2.495886766233655,0.10000000000000002,0.10212095725850388,7101.900000000001,7155.499999999999,3735.134887424702,-0.9236565365454252,,0.0,3132.065211764906,-246.67877116182905,True,True
94,953,960,8,53.0,104.06461667850625,1.9785202729123106,2.190476190476192,949.0,7.708992893275452,0.0,"{'A': 2.4847232931203007, 't0': 7161.900000000001, 't1': 7215.499999999999, 'a': 0.10000000000009697, 'b': 0.10000000000000227}","{'xc': 3113.4317831895946, 'yc': 113.17699273138803, 'a': 949.717283420781, 'b': nan, 'angle_rad': 0.8099288545508257, 'ecc': 0.0}",2.4847232931203007,0.10000000000009697,0.10000000000000227,7161.900000000001,7215.499999999999,949.717283420781,0.8099288545508257,,0.0,3113.4317831895946,113.17699273138803,True,True
95,961,971,11,76.0,167.5592764102039,2.2154865700075415,2.4844185639515346,950.6363636363636,7.089044043772437,0.0,"{'A': 2.755669998806351, 't0': 7221.900000000001, 't1': 7298.499999999999, 'a': 0.10000000003849711, 'b': 0.10000000000001101}","{'xc': 3130.7153367615538, 'yc': 320.06023937670454, 'a': 5401.0923736158475, 'b': nan, 'angle_rad': 1.2371770297809601, 'ecc': 0.0}",2.755669998806351,0.10000000003849711,0.10000000000001101,7221.900000000001,7298.499999999999,5401.0923736158475,1.2371770297809601,,0.0,3130.7153367615538,320.06023937670454,True,True
